CustomerID,Age,Subscription_Duration_Months,Contract_Type,Monthly_Logins,Last_Purchase_Days_Ago,App_Usage_Time_Min,Monthly_Spend,Discount_Usage_Percentage,Customer_Support_Calls,Satisfaction_Score,Is_Churn
CUST-00367,18,3,Annual,16,6,6.2,106.17,0.26,1,5,0
CUST-00368,54,35,Monthly,13,69,27.0,204.76,0.25,1,4,1
CUST-00369,18,16,Monthly,11,0,21.2,22.15,0.63,2,5,1
CUST-00370,19,59,Annual,18,2,3.6,131.75,0.35,0,4,0
CUST-00371,52,36,Annual,6,26,26.2,22.78,0.49,0,4,0
CUST-00372,41,15,Monthly,12,12,13.0,44.17,0.18,2,5,0
CUST-00373,67,29,Annual,13,4,19.3,30.7,0.16,2,4,0
CUST-00374,24,22,Monthly,14,59,12.5,227.82,0.1,1,5,0
CUST-00375,18,2,Monthly,18,0,22.0,80.56,0.24,0,4,0
CUST-00376,33,8,Annual,17,39,17.7,165.58,0.37,0,5,0
CUST-00377,29,17,Monthly,11,1,48.4,182.12,0.28,1,4,0
CUST-00378,41,25,Monthly,5,3,1.5,264.24,0.4,0,5,0
CUST-00379,60,39,Monthly,11,16,19.0,370.33,0.49,1,4,0
CUST-00380,41,9,Monthly,10,2,10.8,289.44,0.49,2,4,0
CUST-00381,24,33,Monthly,12,17,14.1,181.79,0.12,2,4,0
CUST-00382,35,31,Monthly,12,11,23.5,14.39,0.18,0,5,0
CUST-00383,29,41,Monthly,12,51,25.3,99.52,0.08,0,4,0
CUST-00384,63,45,Annual,9,8,41.2,70.64,0.25,3,5,0
CUST-00385,56,33,Annual,19,1,18.5,110.83,0.16,1,4,0
CUST-00386,19,50,Monthly,11,0,26.4,44.45,0.36,1,4,0
CUST-00387,60,57,Annual,12,39,17.5,17.87,0.2,3,5,0
CUST-00388,42,58,Monthly,15,13,16.4,103.11,0.32,1,5,0
CUST-00389,64,48,Monthly,12,0,19.0,33.17,0.26,1,4,0
CUST-00390,46,28,Annual,11,20,15.5,90.04,0.26,1,5,0
CUST-00391,30,52,Monthly,13,6,27.1,185.43,0.4,2,4,0
CUST-00392,42,18,Monthly,13,78,17.5,103.7,0.4,1,5,0
CUST-00393,27,35,Annual,9,20,19.2,20.56,0.39,2,4,0
CUST-00394,58,34,Monthly,18,1,8.5,650.72,0.51,1,4,0
CUST-00395,66,3,Monthly,4,0,20.4,155.15,0.51,4,4,1
CUST-00396,21,53,Annual,9,8,23.1,44.01,0.57,1,5,0
CUST-00397,28,40,Monthly,12,44,24.8,64.72,0.05,1,5,0
CUST-00398,29,8,Monthly,9,26,45.7,25.74,0.3,3,4,1
CUST-00399,54,11,Annual,15,21,9.2,66.67,0.6,2,4,0
CUST-00400,44,4,Monthly,14,27,38.5,28.32,0.21,1,5,0
CUST-00401,20,43,Monthly,17,13,15.9,180.03,0.13,0,5,0
CUST-00402,40,7,Annual,12,2,18.3,20.96,0.3,1,5,0
CUST-00403,34,5,Annual,10,56,21.1,222.33,0.09,4,3,1
CUST-00404,38,52,Annual,9,2,5.8,139.56,0.46,1,5,0
CUST-00405,28,5,Monthly,9,1,18.7,40.03,0.43,1,4,0
CUST-00406,65,34,Monthly,20,3,30.2,190.22,0.57,5,3,0
CUST-00407,22,43,Monthly,17,7,4.1,711.53,0.27,2,5,0
CUST-00408,45,1,Annual,14,3,22.4,114.47,0.15,0,4,0
CUST-00409,61,18,Monthly,8,8,24.0,771.08,0.16,0,5,0
CUST-00410,38,19,Annual,16,1,30.5,199.33,0.6,1,4,0
CUST-00411,24,38,Annual,14,4,29.6,62.61,0.42,2,4,0
CUST-00412,68,34,Monthly,13,31,12.0,55.05,0.2,1,5,0
CUST-00413,56,13,Annual,14,51,15.8,61.66,0.21,1,5,0
CUST-00414,32,18,Monthly,6,11,23.5,96.59,0.27,4,4,0
CUST-00415,39,27,Monthly,11,17,27.5,35.73,0.16,0,5,0
CUST-00416,49,31,Monthly,9,4,16.0,465.5,0.19,1,4,0
CUST-00417,49,10,Annual,11,30,41.0,331.38,0.37,2,5,0
CUST-00418,44,10,Annual,13,1,31.3,118.39,0.3,1,4,0
CUST-00419,50,60,Monthly,15,41,25.8,172.08,0.28,2,4,0
CUST-00420,58,5,Monthly,17,21,17.3,55.92,0.46,1,4,0
CUST-00421,35,1,Annual,11,0,9.0,32.18,0.52,1,4,0
CUST-00422,24,23,Monthly,16,72,25.2,36.16,0.16,2,5,0
CUST-00423,63,19,Monthly,11,3,19.2,86.39,0.05,1,4,0
CUST-00424,45,23,Annual,9,5,15.2,57.7,0.49,0,5,0
CUST-00425,50,21,Monthly,5,3,19.6,108.38,0.16,5,3,1
CUST-00426,32,18,Monthly,14,9,19.8,145.28,0.45,2,5,0
CUST-00427,36,24,Monthly,9,2,14.7,51.4,0.44,1,4,0
CUST-00428,44,17,Monthly,9,4,12.3,70.66,0.35,2,4,0
CUST-00429,53,22,Annual,19,37,16.3,241.31,0.2,1,4,0
CUST-00430,20,15,Monthly,11,2,31.9,209.35,0.35,2,3,0
CUST-00431,22,1,Monthly,19,12,18.2,197.09,0.28,0,4,0
CUST-00432,48,24,Monthly,7,16,17.0,46.33,0.56,4,3,1
CUST-00433,47,17,Monthly,7,6,26.9,44.14,0.39,2,5,0
CUST-00434,51,48,Monthly,10,0,17.9,95.05,0.45,1,4,0
CUST-00435,65,5,Monthly,13,12,13.9,34.04,0.13,1,4,0
CUST-00436,24,2,Annual,13,3,11.9,57.34,0.17,1,5,0
CUST-00437,41,57,Monthly,16,1,17.9,73.06,0.15,3,4,0
CUST-00438,26,45,Monthly,8,1,18.6,102.38,0.06,2,4,0
CUST-00439,19,30,Monthly,12,6,16.2,49.3,0.33,1,4,0
CUST-00440,25,18,Monthly,13,6,27.2,258.21,0.27,1,5,0
CUST-00441,33,36,Annual,9,40,11.7,24.27,0.39,1,5,0
CUST-00442,31,40,Monthly,12,18,30.7,135.99,0.26,0,4,0
CUST-00443,34,39,Annual,13,17,20.0,259.45,0.5,1,4,0
CUST-00444,51,23,Annual,12,4,19.4,14.9,0.28,1,4,0
CUST-00445,23,40,Annual,11,37,22.5,131.92,0.55,1,5,0
CUST-00446,51,26,Annual,8,4,35.6,53.23,0.22,1,4,0
CUST-00447,48,24,Monthly,9,13,17.4,14.41,0.34,2,4,0
CUST-00448,32,42,Monthly,11,3,32.0,87.49,0.18,3,4,0
CUST-00449,24,59,Monthly,17,29,22.6,184.46,0.14,2,4,0
CUST-00450,59,10,Annual,14,5,2.3,107.96,0.19,1,5,0
CUST-00451,61,25,Monthly,10,1,12.0,46.36,0.4,0,5,0
CUST-00452,38,38,Monthly,15,1,22.6,57.44,0.61,2,5,0
CUST-00453,67,21,Monthly,7,5,1.0,265.93,0.06,3,3,0
CUST-00454,20,60,Annual,15,36,28.7,37.65,0.36,1,4,0
CUST-00455,20,32,Annual,18,3,19.6,128.76,0.22,1,5,0
CUST-00456,64,55,Annual,8,1,12.1,35.26,0.3,0,5,0
CUST-00457,26,25,Annual,11,20,1.0,249.96,0.45,1,4,0
CUST-00458,66,14,Annual,11,8,39.3,58.95,0.13,2,5,0
CUST-00459,43,25,Monthly,11,7,13.2,161.84,0.36,2,4,0
CUST-00460,66,37,Monthly,9,14,15.5,113.23,0.16,0,5,0
CUST-00461,29,11,Monthly,12,11,20.1,52.1,0.3,1,5,0
CUST-00462,44,1,Annual,12,10,27.6,46.29,0.18,1,4,0
CUST-00463,49,47,Monthly,13,8,17.0,229.72,0.26,0,5,0
CUST-00464,59,56,Annual,7,3,14.6,48.99,0.34,0,5,0
CUST-00465,39,29,Annual,13,3,29.8,148.59,0.36,2,4,0
CUST-00466,22,43,Monthly,15,7,40.2,74.33,0.49,2,4,0
CUST-00467,62,28,Monthly,17,43,12.4,390.46,0.27,0,4,0
CUST-00468,34,60,Monthly,10,28,11.6,174.93,0.8,2,3,0
CUST-00469,47,50,Annual,18,13,21.3,50.76,0.36,1,5,0
CUST-00470,66,41,Monthly,9,6,13.7,82.36,0.49,1,5,0
CUST-00471,59,20,Monthly,10,12,37.5,242.19,0.26,1,3,0
CUST-00472,67,25,Monthly,11,23,16.8,14.46,0.41,2,4,0
CUST-00473,22,51,Annual,13,45,14.1,99.6,0.19,0,4,0
CUST-00474,43,5,Monthly,14,3,12.5,519.97,0.21,2,4,0
CUST-00475,53,34,Annual,7,6,17.1,160.54,0.26,0,5,0
CUST-00476,33,52,Monthly,16,10,14.5,250.77,0.22,1,4,0
CUST-00477,37,56,Monthly,10,30,13.2,108.38,0.04,0,5,0
CUST-00478,54,49,Monthly,9,21,10.4,259.77,0.25,3,4,0
CUST-00479,52,22,Monthly,6,8,19.7,595.64,0.06,2,3,0
CUST-00480,67,34,Monthly,13,18,30.1,56.52,0.56,1,5,0
CUST-00481,54,30,Monthly,14,2,10.8,50.01,0.32,2,5,0
CUST-00482,68,4,Monthly,18,2,5.9,36.69,0.41,0,5,0
CUST-00483,64,56,Monthly,18,4,11.2,184.33,0.4,2,5,0
CUST-00484,44,49,Monthly,7,20,13.8,75.84,0.25,1,5,0
CUST-00485,48,34,Annual,6,1,1.0,124.44,0.09,0,4,0
CUST-00486,42,51,Annual,14,24,21.4,52.09,0.6,1,5,0
CUST-00487,22,36,Monthly,10,12,28.4,70.63,0.14,2,4,0
CUST-00488,49,18,Monthly,15,3,16.3,112.57,0.18,0,5,0
CUST-00489,56,50,Monthly,13,5,1.1,109.65,0.41,3,4,0
CUST-00490,51,57,Monthly,14,41,23.3,88.59,0.35,0,5,0
CUST-00491,30,2,Annual,10,12,15.6,146.6,0.4,0,5,0
CUST-00492,60,20,Annual,17,5,21.2,437.55,0.38,0,5,0
CUST-00493,19,40,Monthly,10,7,17.6,47.3,0.29,2,4,0
CUST-00494,53,38,Annual,16,6,30.5,59.68,0.05,1,5,0
CUST-00495,63,22,Monthly,9,33,20.8,103.29,0.23,2,4,0
CUST-00496,29,49,Annual,5,0,36.3,133.44,0.4,4,3,0
CUST-00497,43,56,Annual,15,16,27.9,66.74,0.13,1,4,0
CUST-00498,57,7,Annual,14,11,17.2,212.95,0.35,1,4,0
CUST-00499,32,3,Annual,13,22,11.9,264.99,0.18,1,5,0
CUST-00500,33,25,Annual,9,25,1.6,96.79,0.22,2,5,0
CUST-00501,44,11,Monthly,15,19,13.2,223.37,0.33,2,5,0
CUST-00502,61,18,Annual,14,9,6.5,91.3,0.5,3,3,0
CUST-00503,32,24,Annual,12,41,19.3,232.02,0.68,2,5,0
CUST-00504,41,54,Monthly,14,57,24.0,57.12,0.07,5,3,1
CUST-00505,54,9,Monthly,7,11,10.2,72.32,0.39,1,4,0
CUST-00506,47,47,Monthly,9,41,26.2,72.95,0.31,0,5,0
CUST-00507,51,24,Monthly,15,32,22.5,79.09,0.22,1,4,0
CUST-00508,41,45,Monthly,15,13,20.0,209.31,0.54,1,4,0
CUST-00509,64,19,Annual,19,23,18.3,81.92,0.22,1,4,0
CUST-00510,58,10,Monthly,17,0,1.7,150.29,0.18,0,4,0
CUST-00511,28,41,Annual,11,39,18.7,87.11,0.58,2,4,0
CUST-00512,52,14,Annual,11,12,25.6,56.39,0.13,3,4,0
CUST-00513,45,2,Monthly,12,25,8.2,97.12,0.41,1,5,0
CUST-00514,40,15,Monthly,18,3,1.8,65.49,0.36,3,3,1
CUST-00515,52,39,Monthly,15,15,14.2,169.59,0.06,1,4,0
CUST-00516,44,39,Monthly,10,6,24.5,67.89,0.13,0,5,0
CUST-00517,41,7,Annual,8,14,7.1,143.06,0.17,0,5,0
CUST-00518,51,13,Annual,19,47,26.9,130.23,0.33,5,3,1
CUST-00519,57,31,Monthly,7,12,14.5,162.59,0.17,2,4,0
CUST-00520,60,4,Annual,10,7,9.7,115.04,0.03,2,4,0
CUST-00521,53,43,Monthly,8,2,20.1,403.27,0.31,0,5,0
CUST-00522,38,41,Monthly,9,9,19.3,81.65,0.44,0,4,0
CUST-00523,67,5,Monthly,5,8,5.6,126.99,0.13,3,3,1
CUST-00524,55,20,Annual,9,65,28.7,151.45,0.07,3,4,1
CUST-00525,33,59,Monthly,9,18,22.4,47.45,0.13,2,3,0
CUST-00526,38,23,Annual,13,4,22.1,16.88,0.34,3,4,0
CUST-00527,37,34,Annual,13,22,18.2,34.45,0.23,1,4,0
CUST-00528,33,6,Monthly,11,38,37.2,163.72,0.74,2,3,0
CUST-00529,35,16,Monthly,7,1,9.4,32.13,0.32,1,5,0
CUST-00530,63,56,Annual,17,29,25.7,62.19,0.34,1,4,0
CUST-00531,57,58,Annual,12,1,3.3,205.7,0.17,2,4,0
CUST-00532,41,49,Monthly,14,53,29.6,27.43,0.07,1,4,0
CUST-00533,28,19,Annual,17,11,20.5,97.45,0.19,0,5,0
CUST-00534,18,26,Monthly,7,15,22.7,130.6,0.36,0,5,0
CUST-00535,55,41,Monthly,12,32,28.5,63.66,0.41,3,4,0
CUST-00536,34,4,Monthly,15,0,28.4,1307.39,0.34,4,3,1
CUST-00537,30,18,Monthly,9,6,33.2,94.38,0.09,2,5,0
CUST-00538,18,7,Monthly,14,10,25.6,54.96,0.25,0,5,0
CUST-00539,66,31,Annual,12,40,11.8,247.04,0.18,4,4,0
CUST-00540,18,46,Annual,5,6,27.6,76.46,0.14,2,4,0
CUST-00541,60,14,Annual,14,8,15.0,315.56,0.1,2,5,0
CUST-00542,19,43,Monthly,13,20,11.5,90.45,0.28,1,5,0
CUST-00543,60,7,Monthly,7,12,34.3,38.64,0.07,1,5,0
CUST-00544,39,18,Monthly,12,32,21.1,59.74,0.27,1,5,0
CUST-00545,34,29,Annual,13,13,3.4,87.14,0.49,1,4,0
CUST-00546,21,25,Monthly,14,20,16.8,334.1,0.18,2,5,0
CUST-00547,24,60,Monthly,14,24,21.2,66.31,0.58,2,4,0
CUST-00548,52,3,Annual,8,4,23.0,90.09,0.42,1,4,0
CUST-00549,19,45,Annual,12,21,32.3,87.61,0.15,3,4,0
CUST-00550,69,37,Monthly,5,14,30.6,62.53,0.34,0,4,0
CUST-00551,24,2,Monthly,6,20,18.3,54.17,0.03,3,4,1
CUST-00552,60,2,Monthly,21,11,20.3,92.58,0.21,2,4,0
CUST-00553,65,32,Monthly,10,15,31.9,30.47,0.17,3,4,0
CUST-00554,46,23,Monthly,12,4,21.6,108.25,0.3,1,5,0
CUST-00555,50,27,Monthly,13,3,16.9,100.16,0.42,1,4,0
CUST-00556,52,23,Annual,22,20,14.8,265.63,0.1,0,4,0
CUST-00557,46,39,Annual,11,5,12.2,162.0,0.22,1,5,0
CUST-00558,69,36,Monthly,20,40,21.0,80.63,0.37,1,4,0
CUST-00559,30,24,Annual,9,15,9.6,390.41,0.48,3,5,0
CUST-00560,28,17,Annual,22,11,16.0,133.36,0.25,2,3,0
CUST-00561,40,45,Annual,18,36,24.1,229.56,0.09,2,5,0
CUST-00562,31,31,Monthly,9,20,26.7,85.81,0.24,3,5,0
CUST-00563,58,46,Monthly,9,14,6.0,79.66,0.22,1,5,0
CUST-00564,42,8,Monthly,15,0,18.7,19.6,0.32,1,5,0
CUST-00565,54,6,Monthly,10,5,11.1,79.66,0.2,0,4,0
CUST-00566,21,40,Annual,13,2,12.7,74.79,0.13,4,3,0
CUST-00567,58,13,Annual,7,33,23.8,107.81,0.26,0,5,0
CUST-00568,26,53,Annual,7,4,30.1,255.4,0.49,0,5,0
CUST-00569,51,40,Monthly,9,8,13.8,79.27,0.21,0,5,0
CUST-00570,42,59,Annual,13,9,16.4,178.83,0.19,0,5,0
CUST-00571,66,46,Monthly,14,22,50.8,42.12,0.32,0,5,0
CUST-00572,54,20,Monthly,9,27,31.9,19.29,0.32,2,4,0
CUST-00573,57,52,Monthly,12,0,37.0,350.04,0.13,4,4,0
CUST-00574,67,23,Monthly,15,9,31.0,405.88,0.38,1,4,0
CUST-00575,55,5,Monthly,17,4,32.5,54.09,0.36,3,4,0
CUST-00576,50,13,Monthly,8,2,23.4,11.97,0.09,1,4,0
CUST-00577,48,36,Annual,16,1,34.5,130.86,0.02,1,5,0
CUST-00578,44,45,Annual,12,7,7.7,119.49,0.2,0,5,0
CUST-00579,35,24,Annual,8,25,31.4,200.19,0.66,2,5,0
CUST-00580,55,52,Annual,16,1,15.2,30.79,0.25,2,4,0
CUST-00581,64,38,Monthly,16,27,22.4,103.2,0.08,0,5,0
CUST-00582,27,47,Monthly,14,4,28.2,179.5,0.47,2,4,0
CUST-00583,52,1,Monthly,10,34,18.0,116.13,0.28,1,4,0
CUST-00584,25,49,Monthly,9,15,28.8,59.53,0.29,2,5,0
CUST-00585,34,59,Annual,5,8,12.5,49.83,0.32,1,5,0
CUST-00586,22,55,Annual,19,6,1.0,102.28,0.48,0,5,0
CUST-00587,66,33,Annual,9,21,28.4,97.23,0.29,2,5,0
CUST-00588,45,1,Annual,15,5,13.9,165.04,0.32,1,4,0
CUST-00589,34,60,Annual,14,29,14.7,85.74,0.65,0,5,0
CUST-00590,43,41,Monthly,15,24,27.0,54.88,0.34,1,4,0
CUST-00591,42,51,Annual,12,3,17.3,271.48,0.57,1,5,0
CUST-00592,68,30,Monthly,9,4,35.4,91.32,0.47,3,4,0
CUST-00593,22,23,Annual,8,34,39.6,237.44,0.14,0,5,0
CUST-00594,65,55,Annual,19,24,21.9,91.0,0.39,1,5,0
CUST-00595,66,9,Monthly,11,6,13.5,39.72,0.48,2,4,0
CUST-00596,40,3,Monthly,10,3,13.9,22.23,0.16,2,4,0
CUST-00597,38,12,Monthly,10,19,26.6,33.77,0.09,1,4,0
CUST-00598,49,30,Annual,9,6,9.4,94.08,0.6,1,5,0
CUST-00599,62,29,Monthly,9,27,16.4,44.67,0.47,0,4,1
CUST-00600,38,55,Annual,12,9,1.7,59.5,0.36,0,5,0
CUST-00601,40,38,Monthly,11,34,14.7,154.87,0.22,0,5,0
CUST-00602,47,9,Monthly,13,8,30.7,104.24,0.19,0,4,0
CUST-00603,26,10,Annual,11,5,5.3,27.07,0.14,2,5,0
CUST-00604,37,27,Monthly,13,10,25.5,162.6,0.15,1,5,0
CUST-00605,47,6,Annual,17,3,25.2,53.03,0.35,2,4,0
CUST-00606,28,21,Annual,15,1,1.0,465.56,0.12,3,4,0
CUST-00607,51,42,Annual,9,38,6.6,38.98,0.21,0,5,0
CUST-00608,33,55,Monthly,10,33,23.9,38.04,0.25,0,4,0
CUST-00609,47,57,Annual,18,12,36.5,154.85,0.39,0,5,0
CUST-00610,62,52,Annual,15,24,10.4,90.47,0.39,0,5,0
CUST-00611,21,18,Annual,6,2,21.2,89.11,0.16,0,5,0
CUST-00612,26,12,Monthly,17,10,24.1,68.87,0.52,2,3,0
CUST-00613,18,52,Monthly,13,1,13.8,29.24,0.26,1,5,0
CUST-00614,26,36,Monthly,5,3,36.0,54.15,0.4,2,4,0
CUST-00615,32,27,Monthly,12,4,14.8,155.93,0.48,1,5,0
CUST-00616,51,53,Monthly,21,86,26.7,31.72,0.11,0,5,0
CUST-00617,59,32,Monthly,14,7,6.6,60.61,0.46,2,5,0
CUST-00618,61,43,Annual,9,14,31.5,111.38,0.08,4,3,1
CUST-00619,43,20,Annual,10,19,23.1,68.6,0.46,1,5,0
CUST-00620,25,23,Monthly,8,11,16.6,17.24,0.13,0,5,0
CUST-00621,67,27,Monthly,11,20,30.1,187.37,0.67,1,5,0
CUST-00622,60,37,Monthly,10,10,27.3,36.92,0.4,0,5,0
CUST-00623,45,16,Annual,20,9,18.9,44.85,0.17,1,5,0
CUST-00624,42,52,Monthly,17,8,27.7,95.75,0.35,1,5,0
CUST-00625,59,60,Monthly,11,3,32.5,522.24,0.04,0,4,0
CUST-00626,52,58,Monthly,10,20,4.8,89.31,0.28,1,4,0
CUST-00627,34,22,Monthly,9,32,32.6,143.21,0.1,1,5,0
CUST-00628,59,19,Monthly,14,6,8.2,211.75,0.09,0,5,0
CUST-00629,28,48,Annual,11,21,34.7,21.37,0.65,4,3,1
CUST-00630,35,53,Annual,12,34,24.3,220.21,0.29,2,5,0
CUST-00631,35,47,Monthly,8,62,18.1,66.42,0.45,3,4,1
CUST-00632,68,53,Annual,9,1,17.9,189.79,0.74,3,4,0
CUST-00633,18,13,Monthly,11,0,20.7,58.08,0.52,2,4,1
CUST-00634,62,9,Monthly,11,6,12.1,94.72,0.25,4,3,1
CUST-00635,18,13,Monthly,14,2,27.8,309.0,0.29,1,5,0
CUST-00636,68,15,Monthly,16,47,27.6,63.7,0.3,1,5,0
CUST-00637,51,29,Monthly,15,6,26.4,169.74,0.58,0,5,0
CUST-00638,49,43,Monthly,13,3,1.0,93.26,0.06,3,4,0
CUST-00639,38,43,Monthly,17,13,7.3,55.28,0.17,1,4,0
CUST-00640,65,42,Annual,10,10,12.2,32.35,0.53,0,5,0
CUST-00641,25,52,Monthly,14,42,15.7,106.24,0.27,0,5,0
CUST-00642,20,48,Annual,10,40,7.5,130.23,0.29,2,5,0
CUST-00643,63,3,Annual,17,20,20.9,134.34,0.16,1,4,0
CUST-00644,37,19,Monthly,11,43,31.0,146.1,0.51,1,4,1
CUST-00645,27,53,Monthly,9,6,18.0,217.9,0.51,1,5,0
CUST-00646,28,55,Monthly,4,74,27.7,230.39,0.11,1,4,1
CUST-00647,30,6,Monthly,17,21,9.7,127.01,0.16,1,4,0
CUST-00648,28,1,Annual,11,29,23.2,99.72,0.02,1,4,0
CUST-00649,50,13,Monthly,10,20,6.2,134.38,0.58,1,4,0
CUST-00650,29,48,Monthly,19,2,20.9,234.51,0.11,1,5,0
CUST-00651,68,15,Monthly,6,32,14.1,73.1,0.17,2,4,0
CUST-00652,26,3,Annual,17,3,11.6,92.16,0.3,5,3,0
CUST-00653,61,23,Monthly,15,79,26.3,76.6,0.13,1,5,0
CUST-00654,39,22,Annual,10,18,24.5,79.6,0.2,0,5,0
CUST-00655,33,20,Annual,10,15,12.6,428.25,0.2,0,5,0
CUST-00656,38,22,Annual,10,7,18.1,207.92,0.62,6,2,1
CUST-00657,30,36,Annual,9,5,13.6,134.02,0.2,3,5,0
CUST-00658,33,45,Annual,11,6,1.0,156.13,0.06,0,5,0
CUST-00659,48,50,Annual,11,10,24.4,42.32,0.22,1,4,0
CUST-00660,51,33,Monthly,13,0,35.5,127.67,0.38,2,4,0
CUST-00661,53,30,Monthly,15,1,23.4,84.49,0.32,2,4,0
CUST-00662,49,24,Monthly,12,4,17.5,114.18,0.12,4,3,1
CUST-00663,59,6,Annual,16,44,22.7,216.92,0.5,3,4,1
CUST-00664,39,54,Annual,11,29,12.7,336.9,0.05,1,5,0
CUST-00665,19,3,Annual,10,1,21.4,37.44,0.53,0,5,0
CUST-00666,68,17,Monthly,11,8,17.2,49.22,0.33,0,5,0
CUST-00667,21,12,Monthly,9,2,8.8,583.29,0.2,1,4,0
CUST-00668,21,34,Monthly,16,13,6.4,45.71,0.3,1,5,0
CUST-00669,55,42,Annual,16,5,34.7,135.25,0.15,3,4,0
CUST-00670,24,23,Monthly,10,37,23.9,92.26,0.2,0,5,0
CUST-00671,26,55,Annual,8,41,20.3,83.89,0.31,5,2,1
CUST-00672,65,25,Annual,14,20,9.0,113.34,0.35,3,4,1
CUST-00673,69,56,Monthly,9,27,12.5,336.67,0.22,2,3,1
CUST-00674,63,56,Monthly,12,0,15.6,40.3,0.17,1,4,0
CUST-00675,19,58,Annual,13,9,25.0,99.63,0.24,2,5,0
CUST-00676,54,51,Annual,10,22,17.6,39.77,0.4,1,4,0
CUST-00677,46,55,Annual,10,0,23.6,210.43,0.37,1,5,0
CUST-00678,45,21,Monthly,7,36,18.3,151.93,0.14,2,4,0
CUST-00679,42,30,Monthly,12,3,11.8,14.18,0.17,0,5,0
CUST-00680,66,37,Annual,10,15,22.0,39.01,0.62,0,5,0
CUST-00681,55,20,Annual,15,2,29.4,98.53,0.23,2,4,0
CUST-00682,41,30,Monthly,12,10,22.3,62.33,0.28,1,5,0
CUST-00683,49,19,Annual,4,4,23.0,28.56,0.57,1,5,0
CUST-00684,44,30,Annual,7,16,15.6,216.64,0.34,3,4,0
CUST-00685,22,58,Monthly,9,13,18.3,64.98,0.06,0,5,0
CUST-00686,56,51,Monthly,9,10,33.8,245.05,0.22,1,5,0
CUST-00687,22,55,Monthly,10,15,11.1,43.35,0.29,1,5,0
CUST-00688,33,9,Monthly,13,12,1.0,170.92,0.15,4,4,1
CUST-00689,55,23,Monthly,10,20,14.8,99.08,0.38,1,5,0
CUST-00690,39,20,Monthly,11,17,11.1,60.86,0.09,2,5,0
CUST-00691,25,25,Monthly,12,6,17.1,198.0,0.22,3,4,0
CUST-00692,18,20,Annual,11,15,17.6,137.67,0.25,0,5,0
CUST-00693,45,1,Monthly,14,11,11.2,281.7,0.12,2,4,0
CUST-00694,27,58,Monthly,11,8,14.0,104.56,0.13,2,5,0
CUST-00695,64,30,Annual,14,5,13.3,81.12,0.27,1,4,0
CUST-00696,49,22,Annual,13,4,32.7,35.15,0.09,0,5,0
CUST-00697,57,16,Annual,11,6,15.0,674.03,0.07,4,3,1
CUST-00698,33,37,Monthly,13,31,13.4,99.7,0.28,2,4,0
CUST-00699,22,1,Annual,12,8,26.5,78.32,0.32,1,4,0
CUST-00700,31,11,Monthly,13,21,29.1,46.38,0.32,0,5,0
CUST-00701,45,25,Annual,9,15,31.5,77.73,0.31,1,4,0
CUST-00702,25,57,Annual,10,40,18.3,15.21,0.46,5,3,1
CUST-00703,46,3,Monthly,10,60,21.7,66.13,0.04,1,5,0
CUST-00704,54,19,Monthly,12,21,1.0,248.31,0.2,0,5,0
CUST-00705,45,49,Monthly,8,5,19.4,99.49,0.31,1,5,0
CUST-00706,59,51,Monthly,7,21,4.5,19.22,0.24,1,5,0
CUST-00707,50,45,Monthly,16,11,28.7,51.75,0.07,3,4,0
CUST-00708,60,41,Annual,10,13,32.0,15.81,0.17,5,4,1
CUST-00709,34,37,Monthly,15,6,12.1,48.65,0.16,2,5,0
CUST-00710,35,16,Annual,11,14,29.4,53.14,0.44,0,5,0
CUST-00711,33,35,Monthly,12,3,8.2,87.04,0.23,1,5,0
CUST-00712,38,58,Monthly,16,6,28.9,80.48,0.54,0,5,0
CUST-00713,64,32,Annual,16,4,20.7,82.45,0.41,1,4,0
CUST-00714,54,56,Annual,6,4,12.4,127.33,0.17,1,4,0
CUST-00715,69,29,Monthly,10,26,1.0,273.73,0.24,2,4,0
CUST-00716,68,40,Annual,14,8,9.6,355.48,0.04,1,5,0
CUST-00717,69,17,Annual,11,12,4.6,111.92,0.09,1,5,0
CUST-00718,61,48,Annual,7,15,13.2,57.53,0.19,4,3,0
CUST-00719,62,2,Monthly,11,13,14.6,39.14,0.44,2,4,0
CUST-00720,33,46,Annual,23,36,12.0,166.63,0.21,1,5,0
CUST-00721,57,22,Annual,10,4,21.9,57.81,0.37,0,5,0
CUST-00722,63,23,Annual,14,3,18.4,325.24,0.05,0,5,0
CUST-00723,55,46,Annual,14,46,35.2,90.55,0.22,2,4,1
CUST-00724,23,23,Monthly,8,24,22.3,179.62,0.33,0,5,0
CUST-00725,24,22,Monthly,18,1,3.8,262.59,0.1,1,4,0
CUST-00726,34,20,Monthly,14,19,9.7,52.35,0.38,1,4,0
CUST-00727,23,43,Annual,20,22,26.0,232.66,0.15,1,5,0
CUST-00728,32,31,Monthly,13,26,18.2,341.46,0.18,2,5,0
CUST-00729,55,22,Monthly,16,19,18.8,87.63,0.59,5,3,1
CUST-00730,22,20,Annual,13,19,17.3,300.93,0.4,2,4,0
CUST-00731,21,9,Monthly,8,8,11.8,99.0,0.54,2,4,0
CUST-00732,26,23,Monthly,14,34,44.9,61.22,0.16,0,5,0
CUST-00733,45,24,Annual,7,17,30.4,52.09,0.14,4,4,0
CUST-00734,36,13,Monthly,12,2,13.5,153.47,0.41,1,5,0
CUST-00735,49,53,Monthly,12,0,26.8,174.29,0.24,5,3,0
